CustomerID,Age,Gender,AnnualIncome,SpendingScore,ProductCategory,Membership,PurchaseFrequency,SatisfactionScore
47824,33,Female,103999,61,Electronics,Basic,10,1
47825,38,Male,76342,96,Electronics,Gold,14,2
47826,56,Male,42700,74,Groceries,Silver,15,4
47827,28,Male,78897,19,Electronics,Basic,5,2
47828,41,Male,145333,46,Electronics,Gold,10,2
47829,53,Male,97851,68,Electronics,Silver,10,5
47830,35,Female,48464,61,Electronics,Gold,19,4
47831,40,Female,73033,70,Fashion,Basic,5,2
47832,30,Male,97070,57,Books,Basic,7,2
47833,66,Female,50995,14,Electronics,Gold,7,4
47834,61,Female,86975,94,Groceries,Platinum,7,5
47835,67,Female,89078,31,Fashion,Platinum,7,3
47836,59,Male,138327,52,Fashion,Silver,6,2
47837,56,Male,64487,15,Groceries,Platinum,13,4
47838,61,Female,120660,61,Home Decor,Gold,9,1
47839,61,Male,25546,18,Books,Platinum,11,4
47840,62,Male,88433,22,Books,Gold,7,3
47841,18,Female,115331,68,Electronics,Silver,8,1
47842,24,Male,138642,21,Electronics,Gold,9,2
47843,65,Female,119068,89,Electronics,Basic,13,3
47844,65,Male,36470,11,Fashion,Platinum,9,1
47845,38,Female,88885,57,Electronics,Basic,14,1
47846,33,Female,120449,14,Fashion,Gold,7,2
47847,65,Male,52659,12,Groceries,Silver,8,3
47848,31,Female,55810,83,Fashion,Basic,20,4
47849,60,Female,119791,12,Fashion,Basic,13,4
47850,68,Male,142496,8,Books,Silver,10,5
47851,60,Female,107024,2,Groceries,Gold,13,3
47852,19,Male,24018,97,Home Decor,Gold,10,3
47853,48,Male,113752,28,Electronics,Gold,13,3
47854,56,Male,57929,75,Groceries,Basic,10,5
47855,26,Male,44371,90,Home Decor,Platinum,7,5
47856,58,Male,34924,96,Fashion,Basic,9,3
47857,31,Female,92158,48,Home Decor,Platinum,6,1
47858,27,Female,67085,22,Books,Silver,13,1
47859,65,Male,137231,13,Fashion,Gold,12,2
47860,41,Female,83257,68,Books,Silver,12,5
47861,67,Male,40695,5,Groceries,Gold,13,5
47862,50,Female,49659,8,Books,Silver,11,5
47863,51,Male,124382,40,Home Decor,Silver,13,1
47864,37,Female,94208,27,Fashion,Gold,13,5
47865,45,Female,27356,77,Fashion,Gold,12,2
47866,21,Female,33911,84,Fashion,Gold,12,2
47867,51,Female,45713,56,Home Decor,Basic,8,2
47868,21,Female,40413,86,Home Decor,Basic,6,2
47869,23,Male,32610,84,Books,Gold,4,2
47870,39,Female,67036,96,Fashion,Gold,5,1
47871,21,Female,100429,19,Books,Platinum,10,3
47872,67,Male,68560,92,Fashion,Platinum,8,5
47873,22,Female,125342,40,Fashion,Silver,7,5
47874,28,Female,142007,36,Groceries,Basic,15,1
47875,62,Male,70221,64,Groceries,Silver,15,2
47876,52,Female,28830,30,Fashion,Silver,6,3
47877,36,Female,81940,93,Groceries,Silver,12,2
47878,69,Male,68440,4,Electronics,Gold,7,4
47879,28,Female,115303,28,Fashion,Gold,11,3
47880,28,Female,66571,13,Fashion,Platinum,12,4
47881,44,Male,86445,20,Books,Gold,8,2
47882,19,Female,116129,38,Electronics,Platinum,13,5
47883,64,Male,148510,24,Electronics,Platinum,7,4
47884,25,Male,67237,34,Electronics,Silver,15,5
47885,51,Female,81003,11,Fashion,Basic,11,4
47886,57,Male,67164,67,Electronics,Platinum,13,1
47887,37,Male,120003,54,Home Decor,Silver,8,3
47888,40,Female,56185,41,Groceries,Platinum,13,3
47889,32,Male,28156,66,Electronics,Silver,9,1
47890,65,Male,136163,59,Electronics,Gold,10,2
47891,30,Female,59965,74,Groceries,Gold,6,4
47892,48,Female,38299,93,Books,Basic,10,3
47893,66,Female,145999,68,Home Decor,Platinum,11,2
47894,63,Male,30483,58,Books,Platinum,7,1
47895,31,Female,66863,76,Groceries,Basic,12,2
47896,18,Female,141151,78,Books,Silver,13,5
47897,44,Female,28823,13,Groceries,Gold,8,1
47898,50,Male,127271,25,Fashion,Gold,4,1
47899,52,Female,42367,95,Books,Basic,9,3
47900,32,Male,29634,29,Fashion,Gold,7,1
47901,22,Male,89607,70,Home Decor,Platinum,7,2
47902,54,Male,30263,45,Fashion,Basic,12,2
47903,21,Male,109118,71,Books,Platinum,6,5
47904,63,Female,53388,65,Groceries,Silver,13,3
47905,37,Male,114822,55,Groceries,Basic,11,4
47906,56,Female,127681,60,Electronics,Silver,10,1
47907,39,Female,124836,81,Home Decor,Silver,10,3
47908,41,Female,35757,94,Home Decor,Silver,11,1
47909,64,Male,50500,62,Books,Basic,11,1
47910,28,Female,125827,94,Books,Basic,5,2
47911,63,Female,97904,17,Fashion,Gold,6,5
47912,23,Female,140211,96,Groceries,Basic,5,3
47913,44,Female,36192,2,Groceries,Gold,6,1
47914,27,Male,55471,62,Groceries,Gold,11,5
47915,56,Female,20874,47,Groceries,Platinum,12,4
47916,27,Male,90230,23,Fashion,Gold,5,2
47917,63,Male,92842,38,Fashion,Gold,9,2
47918,43,Female,124048,64,Electronics,Basic,8,2
47919,54,Male,98915,87,Electronics,Gold,11,2
47920,50,Female,71567,10,Electronics,Platinum,12,5
47921,68,Female,147915,28,Home Decor,Gold,14,5
47922,25,Male,94454,3,Fashion,Gold,9,4
47923,68,Female,52094,94,Electronics,Platinum,12,3
47924,66,Female,138204,36,Fashion,Gold,17,3
47925,68,Female,43326,78,Books,Silver,12,2
47926,45,Male,112996,74,Electronics,Gold,6,2
47927,65,Female,108794,37,Groceries,Silver,8,4
47928,53,Female,93948,81,Home Decor,Silver,8,4
47929,57,Male,21228,82,Groceries,Gold,5,2
47930,42,Male,103436,87,Books,Gold,5,1
47931,53,Female,118786,67,Electronics,Gold,4,5
47932,30,Female,22620,40,Groceries,Silver,13,1
47933,24,Female,137128,42,Fashion,Basic,13,1
47934,18,Female,108881,62,Fashion,Silver,17,2
47935,26,Female,65713,46,Fashion,Basic,8,2
47936,45,Female,134172,79,Home Decor,Basic,11,3
47937,53,Male,46108,70,Groceries,Gold,12,2
47938,63,Male,126510,52,Groceries,Silver,8,2
47939,47,Female,108343,60,Groceries,Basic,6,2
47940,26,Male,147838,65,Fashion,Silver,14,4
47941,47,Male,33044,50,Electronics,Platinum,11,2
47942,52,Male,115406,80,Fashion,Platinum,11,4
47943,64,Female,31974,24,Books,Silver,7,4
47944,44,Male,46312,100,Electronics,Silver,7,1
47945,46,Male,37018,82,Groceries,Silver,10,2
47946,22,Male,141295,68,Electronics,Gold,9,3
47947,18,Female,52545,69,Fashion,Gold,2,3
47948,60,Male,63487,6,Electronics,Silver,11,1
47949,68,Female,54070,51,Books,Platinum,14,2
47950,22,Female,42006,2,Electronics,Silver,5,5
47951,46,Male,38067,73,Groceries,Silver,9,1
47952,34,Male,118860,60,Books,Silver,8,2
47953,68,Female,56982,24,Groceries,Silver,13,2
47954,66,Male,102211,32,Fashion,Platinum,10,2
47955,54,Female,134221,54,Electronics,Basic,9,1
47956,41,Female,120232,85,Groceries,Basic,12,1
47957,69,Female,67373,60,Electronics,Basic,15,5
47958,44,Female,70602,43,Books,Basic,15,1
47959,26,Male,36083,4,Electronics,Platinum,8,4
47960,55,Female,112492,96,Home Decor,Silver,8,4
47961,30,Female,57308,54,Groceries,Gold,14,3
47962,43,Female,149360,80,Home Decor,Basic,9,3
47963,28,Female,135605,97,Electronics,Silver,14,3
47964,41,Female,88228,39,Home Decor,Basic,11,2
47965,50,Female,61571,2,Books,Basic,17,5
47966,66,Male,65882,77,Groceries,Basic,5,2
47967,23,Male,95551,66,Electronics,Platinum,8,2
47968,52,Female,57852,11,Home Decor,Silver,7,3
47969,33,Male,146316,19,Groceries,Platinum,12,4
47970,30,Female,119531,62,Groceries,Platinum,7,1
47971,61,Male,136258,83,Electronics,Basic,14,1
47972,28,Female,108323,74,Electronics,Gold,12,4
47973,40,Female,88816,72,Groceries,Silver,7,1
47974,19,Female,22516,49,Groceries,Basic,11,3
47975,47,Male,118641,58,Fashion,Gold,16,5
47976,36,Male,115534,58,Books,Gold,10,1
47977,57,Male,98950,13,Groceries,Platinum,11,2
47978,62,Male,77416,60,Fashion,Silver,13,1
47979,63,Female,123501,37,Electronics,Platinum,12,5
47980,64,Female,133845,98,Fashion,Basic,11,2
47981,66,Male,111637,34,Books,Platinum,12,4
47982,32,Female,113929,10,Electronics,Basic,13,3
47983,59,Male,100315,41,Books,Basic,14,3
47984,50,Female,116105,78,Electronics,Platinum,9,1
47985,61,Female,46162,65,Books,Gold,13,2
47986,58,Male,33399,15,Books,Platinum,9,5
47987,22,Male,115116,1,Fashion,Silver,11,2
47988,39,Female,94914,61,Electronics,Silver,8,1
47989,44,Male,120623,43,Groceries,Silver,11,1
47990,64,Female,125706,66,Electronics,Platinum,13,5
47991,52,Female,149091,97,Home Decor,Basic,8,3
47992,36,Female,88866,70,Books,Platinum,8,3
47993,56,Female,76381,94,Books,Silver,9,2
47994,24,Female,145262,26,Books,Basic,11,2
47995,56,Female,78398,85,Electronics,Silver,5,2
47996,51,Female,87712,88,Home Decor,Basic,4,4
47997,51,Female,44893,10,Home Decor,Platinum,17,5
47998,44,Male,99616,67,Fashion,Platinum,11,3
47999,61,Female,53952,19,Home Decor,Platinum,7,4
48000,22,Female,146809,26,Groceries,Gold,7,5
48001,21,Female,146452,43,Books,Silver,7,5
48002,24,Male,88265,31,Books,Platinum,9,4
48003,65,Female,83680,72,Fashion,Platinum,13,2
48004,20,Male,35503,22,Electronics,Platinum,10,4
48005,38,Male,61380,65,Home Decor,Silver,14,5
48006,51,Male,26707,41,Groceries,Basic,11,2
48007,66,Female,92945,71,Groceries,Platinum,9,3
48008,26,Female,122434,1,Books,Gold,8,5
48009,37,Female,128615,65,Books,Silver,9,4
48010,57,Female,123086,76,Home Decor,Gold,9,1
48011,29,Male,78722,57,Fashion,Silver,10,2
48012,56,Female,145298,92,Books,Basic,11,4
48013,63,Male,54945,33,Groceries,Platinum,7,4
48014,45,Male,26571,44,Fashion,Platinum,3,3
48015,65,Female,31700,48,Fashion,Gold,13,1
48016,50,Female,51825,1,Fashion,Platinum,9,1
48017,27,Male,121961,94,Groceries,Gold,7,2
48018,28,Male,126121,17,Home Decor,Silver,16,5
48019,24,Female,115148,83,Fashion,Basic,9,5
48020,35,Female,118635,45,Books,Gold,8,1
48021,36,Female,80774,75,Books,Platinum,8,2
48022,31,Male,110297,45,Groceries,Gold,8,4
48023,34,Male,61879,98,Home Decor,Platinum,10,1
48024,40,Male,138767,96,Electronics,Basic,4,1
48025,36,Male,94005,55,Home Decor,Silver,8,2
48026,62,Female,123976,95,Books,Gold,5,1
48027,20,Female,33828,52,Books,Silver,11,4
48028,51,Female,113269,79,Groceries,Gold,14,3
48029,42,Female,90275,5,Fashion,Basic,9,5
48030,58,Female,139505,27,Home Decor,Basic,9,5
48031,48,Female,146173,43,Books,Basic,14,3
48032,56,Male,95885,82,Home Decor,Silver,11,1
48033,31,Female,79360,100,Electronics,Gold,11,3
48034,54,Male,52186,41,Books,Platinum,7,5
48035,69,Female,120373,67,Books,Platinum,8,3
48036,64,Female,89179,86,Home Decor,Gold,5,5
48037,37,Female,80229,20,Groceries,Silver,8,3
48038,49,Male,135173,59,Electronics,Silver,7,1
48039,50,Male,145805,90,Books,Silver,10,3
48040,69,Male,130575,59,Books,Gold,5,4
48041,48,Female,145925,24,Books,Gold,15,1
48042,24,Male,69523,26,Books,Silver,4,1
48043,22,Female,50474,78,Fashion,Platinum,14,4
48044,21,Female,45773,5,Electronics,Basic,5,5
48045,28,Female,149704,29,Electronics,Gold,9,3
48046,36,Male,87718,26,Fashion,Silver,15,1
48047,55,Male,32567,48,Electronics,Platinum,12,4
48048,37,Male,58023,32,Home Decor,Silver,7,5
48049,44,Female,44843,61,Fashion,Basic,10,1
48050,46,Male,32681,36,Fashion,Gold,5,5
48051,35,Female,24490,87,Fashion,Gold,11,4
48052,54,Female,66995,40,Books,Basic,14,3
48053,69,Male,23301,19,Electronics,Platinum,9,2
48054,64,Female,84555,3,Home Decor,Platinum,10,1
48055,42,Female,72758,61,Fashion,Basic,11,4
48056,37,Female,20277,16,Groceries,Gold,16,1
48057,23,Male,44236,60,Home Decor,Basic,17,1
48058,53,Female,87605,11,Groceries,Platinum,10,4
48059,66,Female,141894,33,Fashion,Silver,8,1
48060,32,Male,54600,72,Groceries,Gold,19,2
48061,35,Male,136791,8,Fashion,Basic,9,2
48062,55,Female,125282,71,Books,Silver,10,4
48063,42,Male,135835,16,Home Decor,Silver,9,4
48064,37,Male,97858,61,Fashion,Basic,6,1
48065,39,Female,144175,26,Home Decor,Silver,13,4
48066,68,Female,69809,16,Electronics,Platinum,14,4
48067,29,Female,120748,28,Fashion,Silver,7,1
48068,58,Male,126517,55,Books,Silver,6,5
48069,57,Male,48662,26,Books,Platinum,17,1
48070,64,Female,75304,4,Books,Basic,8,4
48071,50,Female,130149,21,Electronics,Gold,5,1
48072,46,Male,143758,93,Fashion,Silver,8,1
48073,19,Female,41896,96,Groceries,Platinum,9,3
48074,43,Female,29233,49,Groceries,Basic,11,2
48075,49,Male,35603,90,Home Decor,Gold,11,4
48076,20,Male,130828,82,Books,Basic,2,3
48077,47,Female,57567,46,Books,Platinum,8,4
48078,36,Female,23808,3,Groceries,Basic,9,2
48079,27,Female,99141,50,Electronics,Platinum,10,5
48080,42,Male,39506,59,Fashion,Gold,10,3
48081,63,Female,142681,37,Groceries,Basic,6,1
48082,36,Female,40245,66,Home Decor,Platinum,12,4
48083,60,Male,46464,94,Fashion,Basic,13,4
48084,38,Male,99543,90,Groceries,Platinum,9,3
48085,23,Male,96789,99,Groceries,Basic,10,2
48086,68,Male,102539,7,Home Decor,Gold,10,1
48087,31,Male,27196,44,Groceries,Silver,6,5
48088,25,Female,108758,23,Groceries,Basic,10,3
48089,19,Male,142488,20,Home Decor,Platinum,7,4
48090,35,Female,149103,26,Home Decor,Basic,8,3
48091,39,Male,63395,62,Books,Basic,12,1
48092,47,Female,113347,54,Groceries,Basic,6,1
48093,53,Male,41449,49,Books,Gold,9,3
48094,45,Male,97855,97,Home Decor,Basic,14,5
48095,52,Male,124671,3,Groceries,Gold,10,2
48096,19,Female,142125,85,Groceries,Silver,7,4
48097,53,Female,115955,6,Fashion,Gold,10,2
48098,35,Male,24881,95,Electronics,Basic,5,3
48099,60,Female,116194,8,Groceries,Platinum,11,5
48100,26,Female,20709,97,Home Decor,Platinum,7,3
48101,45,Female,126449,65,Books,Gold,14,2
48102,25,Male,113407,42,Fashion,Gold,8,3
48103,25,Male,116904,20,Groceries,Platinum,10,2
48104,22,Male,69433,83,Books,Basic,10,4
48105,30,Female,118156,65,Fashion,Gold,9,3
48106,24,Female,92818,96,Home Decor,Silver,11,3
48107,38,Female,83081,98,Electronics,Silver,13,2
48108,46,Male,116175,55,Home Decor,Gold,7,2
48109,54,Male,22322,20,Home Decor,Silver,10,3
48110,62,Female,24933,63,Electronics,Gold,16,5
48111,69,Male,122529,56,Electronics,Basic,10,1
48112,65,Female,83259,51,Groceries,Basic,10,3
48113,31,Male,83599,92,Groceries,Gold,11,1
48114,54,Female,72435,49,Electronics,Silver,14,4
48115,68,Male,53997,8,Electronics,Platinum,14,5
48116,21,Female,60928,34,Groceries,Basic,8,5
48117,39,Male,121059,19,Electronics,Silver,15,2
48118,28,Female,107988,9,Groceries,Gold,11,3
48119,51,Male,80379,77,Home Decor,Platinum,7,1
48120,62,Female,23300,66,Books,Basic,13,3
48121,33,Female,129353,34,Electronics,Platinum,12,5
48122,26,Female,81213,1,Home Decor,Gold,14,5
48123,33,Male,84273,95,Groceries,Platinum,11,4
48124,56,Male,75420,66,Groceries,Gold,7,3
48125,33,Male,39592,22,Electronics,Gold,18,2
48126,48,Female,53030,72,Electronics,Basic,11,2
48127,48,Female,130947,100,Books,Gold,7,2
48128,30,Male,69972,47,Home Decor,Gold,13,2
48129,22,Female,114715,3,Home Decor,Platinum,9,4
48130,64,Male,103150,35,Home Decor,Platinum,6,3
48131,56,Female,28154,75,Fashion,Gold,18,1
48132,35,Female,56464,36,Books,Silver,11,5
48133,37,Male,120857,24,Books,Silver,5,2
48134,19,Female,89252,10,Groceries,Platinum,5,5
48135,57,Female,35914,71,Electronics,Platinum,17,5
48136,47,Female,96901,21,Groceries,Platinum,10,5
48137,27,Female,67556,58,Groceries,Silver,11,5
48138,59,Female,48885,45,Groceries,Gold,15,5
48139,28,Female,27766,68,Books,Silver,4,4
48140,46,Female,33964,87,Home Decor,Platinum,10,1
48141,57,Male,127845,80,Books,Silver,9,1
48142,33,Male,105934,11,Groceries,Gold,10,3
48143,65,Female,125964,18,Books,Gold,7,3
48144,45,Female,81740,16,Books,Basic,17,5
48145,34,Female,41353,79,Books,Basic,10,5
48146,55,Female,127873,56,Fashion,Basic,10,3
48147,67,Male,103201,65,Books,Gold,4,2
48148,66,Female,42920,64,Fashion,Silver,7,1
48149,61,Male,52405,14,Home Decor,Basic,9,1
48150,32,Male,133625,52,Fashion,Gold,14,5
48151,48,Female,106419,88,Fashion,Silver,6,4
48152,24,Male,131433,39,Home Decor,Silver,7,2
48153,63,Female,124276,93,Groceries,Silver,8,4
48154,47,Male,41244,14,Groceries,Silver,5,5
48155,53,Male,106203,4,Electronics,Gold,13,5
48156,66,Female,47274,8,Groceries,Platinum,13,3
48157,43,Male,68756,59,Home Decor,Gold,10,2
48158,28,Male,49031,78,Groceries,Gold,13,3
48159,23,Female,67380,83,Electronics,Basic,12,5
48160,59,Male,102641,81,Books,Gold,12,4
48161,46,Male,80097,97,Fashion,Gold,19,4
48162,45,Female,60500,33,Electronics,Gold,12,5
48163,32,Male,83971,95,Fashion,Basic,8,4
48164,46,Female,92412,92,Groceries,Platinum,11,3
48165,23,Female,91025,48,Electronics,Silver,15,2
48166,65,Female,148661,26,Groceries,Gold,15,4
48167,29,Male,142191,48,Fashion,Silver,12,3
48168,68,Female,44343,47,Electronics,Silver,13,1
48169,33,Male,128225,58,Electronics,Basic,8,1
48170,63,Male,31614,4,Books,Gold,9,1
48171,55,Male,117433,45,Fashion,Platinum,8,5
48172,26,Female,37606,93,Books,Silver,7,5
48173,39,Female,37315,86,Groceries,Gold,7,1
48174,50,Male,39236,19,Electronics,Gold,8,2
48175,43,Female,25265,20,Fashion,Basic,10,3
48176,57,Female,78522,96,Groceries,Platinum,12,4
48177,24,Male,141565,54,Electronics,Gold,16,4
48178,63,Female,65129,62,Home Decor,Silver,9,5
48179,49,Female,38152,51,Electronics,Gold,12,5
48180,57,Male,119422,10,Fashion,Silver,12,4
48181,60,Male,96111,30,Books,Gold,16,1
48182,41,Male,95026,38,Books,Silver,6,5
48183,58,Female,131929,34,Fashion,Platinum,8,5
48184,68,Female,46096,74,Home Decor,Platinum,12,3
48185,56,Male,129859,27,Home Decor,Basic,14,4
48186,55,Female,144576,20,Groceries,Silver,6,4
48187,67,Female,111964,16,Groceries,Silver,5,3
48188,54,Female,114085,31,Electronics,Platinum,9,4
48189,36,Female,60015,59,Groceries,Platinum,14,3
48190,60,Female,95884,38,Home Decor,Basic,6,2
48191,22,Female,46115,52,Home Decor,Basic,6,2
48192,47,Male,76443,66,Books,Platinum,8,2
48193,42,Male,60947,69,Groceries,Platinum,12,1
48194,47,Male,89256,33,Fashion,Silver,9,4
48195,42,Female,118584,41,Fashion,Basic,11,5
48196,26,Female,117686,81,Home Decor,Basic,10,5
48197,44,Male,130147,42,Home Decor,Basic,13,1
48198,41,Female,101976,69,Books,Platinum,10,1
48199,57,Female,42852,67,Fashion,Silver,8,2
48200,60,Female,85049,94,Books,Basic,7,2
48201,55,Female,36474,3,Books,Platinum,8,4
48202,32,Male,20003,33,Groceries,Silver,4,1
48203,55,Female,94260,38,Electronics,Platinum,7,5
48204,43,Female,118200,85,Groceries,Gold,4,1
48205,47,Female,109546,42,Home Decor,Silver,7,3
48206,28,Female,94142,17,Groceries,Silver,10,1
48207,46,Female,127131,44,Fashion,Silver,6,4
48208,32,Male,58096,38,Electronics,Platinum,14,5
48209,61,Female,28454,81,Home Decor,Platinum,11,2
48210,26,Male,94472,100,Electronics,Gold,9,3
48211,59,Male,132218,41,Books,Silver,11,3
48212,46,Female,42128,40,Fashion,Silver,19,5
48213,32,Female,59026,6,Books,Gold,10,1
48214,34,Female,116652,37,Groceries,Platinum,12,3
48215,33,Male,20310,59,Fashion,Silver,9,2
48216,39,Female,110718,98,Home Decor,Silver,9,4
48217,57,Male,42211,49,Home Decor,Gold,13,1
48218,66,Male,46120,58,Groceries,Basic,8,4
48219,60,Female,141657,15,Groceries,Basic,10,3
48220,28,Female,129482,40,Home Decor,Silver,6,3
48221,55,Female,52876,35,Home Decor,Basic,9,3
48222,42,Female,120637,52,Books,Platinum,12,1
48223,47,Male,108535,72,Electronics,Gold,8,1
48224,19,Male,139151,67,Books,Platinum,16,1
48225,18,Male,57993,87,Groceries,Silver,9,1
48226,69,Male,122399,69,Groceries,Platinum,7,3
48227,55,Male,31715,43,Home Decor,Gold,9,4
48228,54,Female,89692,6,Home Decor,Gold,3,5
48229,26,Male,112226,24,Fashion,Silver,13,2
48230,22,Female,81812,44,Fashion,Basic,12,5
48231,67,Male,22294,86,Electronics,Gold,9,5
48232,41,Male,68565,11,Books,Basic,9,4
48233,44,Male,139206,64,Books,Gold,19,2
48234,47,Female,47548,33,Home Decor,Basic,14,3
48235,68,Male,68404,24,Groceries,Platinum,15,2
48236,32,Male,75563,88,Fashion,Gold,14,1
48237,64,Male,85873,90,Electronics,Silver,14,1
48238,26,Male,140260,55,Groceries,Silver,7,1
48239,63,Male,81206,90,Home Decor,Silver,11,2
48240,54,Male,134320,65,Electronics,Gold,9,4
48241,47,Male,146140,39,Fashion,Silver,7,3
48242,66,Male,36996,99,Fashion,Platinum,11,5
48243,32,Male,27795,76,Books,Platinum,10,4
48244,37,Male,104731,52,Fashion,Platinum,8,3
48245,66,Female,83902,6,Fashion,Basic,10,5
48246,42,Male,26923,53,Electronics,Silver,10,3
48247,26,Male,138006,35,Fashion,Basic,7,3
48248,62,Female,55503,86,Books,Basic,13,4
48249,39,Male,144911,10,Groceries,Basic,14,2
48250,30,Male,30773,99,Fashion,Basic,13,2
48251,54,Female,121734,89,Home Decor,Platinum,10,3
48252,45,Female,105939,2,Electronics,Platinum,6,2
48253,31,Female,125708,8,Fashion,Basic,7,1
48254,47,Female,45092,47,Electronics,Platinum,9,2
48255,56,Female,117015,67,Books,Gold,17,1
48256,22,Male,121106,31,Fashion,Platinum,10,2
48257,29,Male,38515,96,Books,Platinum,7,4
48258,52,Male,140826,69,Fashion,Gold,7,1
48259,58,Male,143215,61,Groceries,Silver,7,2
48260,59,Male,68073,53,Books,Gold,10,2
48261,18,Female,117342,1,Home Decor,Basic,11,3
48262,63,Male,49899,20,Electronics,Basic,12,1
48263,18,Male,64293,66,Groceries,Gold,7,2
48264,59,Female,138013,8,Fashion,Basic,14,1
48265,60,Male,75766,62,Groceries,Gold,17,3
48266,37,Female,77407,88,Home Decor,Gold,8,2
48267,51,Male,73049,51,Electronics,Gold,8,4
48268,51,Male,22301,78,Fashion,Silver,11,3
48269,41,Female,91064,40,Electronics,Silver,10,1
48270,45,Female,132252,62,Fashion,Silver,14,5
48271,28,Female,133620,89,Books,Basic,14,1
48272,25,Male,76372,17,Electronics,Silver,8,3
48273,52,Male,36767,29,Books,Silver,16,5
48274,58,Female,50817,36,Groceries,Gold,14,5
48275,33,Female,61084,9,Fashion,Basic,12,4
48276,33,Female,83591,1,Fashion,Platinum,8,1
48277,59,Male,104499,46,Home Decor,Platinum,7,3
48278,23,Male,105992,39,Electronics,Platinum,11,5
48279,37,Female,26786,68,Electronics,Gold,8,2
48280,69,Male,98271,89,Books,Silver,7,2
48281,69,Male,29094,92,Fashion,Platinum,12,5
48282,28,Female,106274,49,Electronics,Silver,13,4
48283,25,Male,75210,72,Groceries,Basic,6,4
48284,37,Female,38667,6,Groceries,Gold,8,2
48285,49,Female,140620,91,Home Decor,Gold,13,5
48286,50,Female,80803,41,Books,Basic,10,1
48287,23,Female,81601,46,Home Decor,Basic,13,4
48288,45,Male,101733,45,Books,Basic,14,3
48289,25,Male,136948,70,Groceries,Silver,10,4
48290,31,Male,128971,9,Books,Platinum,9,2
48291,20,Female,90399,60,Home Decor,Basic,16,4
48292,19,Female,69577,40,Fashion,Gold,13,1
48293,39,Male,125657,69,Electronics,Silver,9,2
48294,50,Female,121939,27,Electronics,Platinum,11,3
48295,60,Female,29667,40,Electronics,Platinum,10,1
48296,38,Female,126416,1,Home Decor,Silver,5,4
48297,23,Female,28331,83,Fashion,Gold,10,2
48298,57,Male,75858,63,Home Decor,Silver,9,4
48299,24,Female,116340,48,Electronics,Platinum,14,1
48300,23,Female,30350,36,Books,Platinum,6,5
48301,67,Female,39425,88,Fashion,Basic,4,2
48302,61,Female,74406,46,Groceries,Silver,12,5
48303,25,Female,85650,1,Fashion,Gold,13,5
48304,41,Female,50909,67,Books,Platinum,9,1
48305,44,Female,123866,88,Groceries,Basic,10,4
48306,68,Male,118343,89,Books,Basic,7,2
48307,45,Female,105425,78,Electronics,Gold,15,4
48308,22,Female,134797,97,Books,Gold,10,2
48309,36,Male,114119,88,Home Decor,Basic,6,5
48310,26,Female,51700,90,Books,Platinum,5,3
48311,42,Female,102456,75,Groceries,Basic,5,1
48312,61,Female,82072,3,Groceries,Basic,10,5
48313,64,Male,50469,20,Books,Platinum,13,3
48314,62,Male,30970,73,Electronics,Gold,14,1
48315,30,Female,91615,56,Books,Basic,7,3
48316,54,Female,27522,20,Groceries,Gold,14,4
48317,19,Male,106571,59,Home Decor,Silver,9,4
48318,68,Female,54816,8,Groceries,Basic,8,4
48319,57,Female,74864,60,Electronics,Platinum,9,2
48320,31,Female,33188,20,Home Decor,Gold,9,4
48321,48,Male,25547,81,Groceries,Basic,6,2
48322,23,Male,41817,100,Fashion,Platinum,10,4
48323,42,Female,101503,11,Books,Basic,8,3
48324,56,Female,115121,97,Home Decor,Gold,18,2
48325,63,Male,27468,13,Books,Basic,13,2
48326,48,Female,27609,70,Groceries,Silver,9,3
48327,55,Female,101576,2,Home Decor,Silver,7,5
48328,33,Male,107202,22,Fashion,Basic,9,4
48329,44,Male,91331,46,Groceries,Basic,7,3
48330,47,Female,56393,25,Groceries,Gold,13,2
48331,21,Female,101609,36,Books,Gold,18,5
48332,56,Female,40481,46,Books,Gold,9,1
48333,33,Female,43313,99,Groceries,Gold,6,1
48334,53,Male,31426,89,Electronics,Basic,7,3
48335,24,Female,140810,12,Fashion,Gold,13,3
48336,38,Female,95029,85,Fashion,Basic,10,3
48337,19,Female,90454,6,Fashion,Basic,15,2
48338,25,Female,85348,94,Fashion,Silver,10,4
48339,59,Male,127438,22,Fashion,Basic,8,4
48340,44,Female,100535,81,Groceries,Platinum,7,3
48341,19,Female,26175,85,Electronics,Gold,8,2
48342,23,Male,110096,11,Groceries,Silver,11,4
48343,21,Male,82561,79,Groceries,Basic,8,2
48344,38,Female,69380,14,Groceries,Basic,9,4
48345,18,Male,31632,25,Electronics,Gold,8,1
48346,55,Male,149930,78,Electronics,Basic,5,5
48347,29,Male,20777,8,Electronics,Silver,10,3
48348,44,Male,116726,62,Electronics,Silver,14,4
48349,31,Female,53138,65,Home Decor,Gold,10,1
48350,32,Male,36485,67,Groceries,Basic,13,3
48351,41,Male,147177,48,Electronics,Basic,4,3
48352,35,Female,72394,82,Fashion,Basic,11,4
48353,34,Male,124966,23,Books,Platinum,13,1
48354,26,Female,131407,66,Home Decor,Basic,5,2
48355,64,Male,75540,96,Books,Gold,7,2
48356,35,Female,24684,56,Books,Silver,7,2
48357,35,Male,142774,70,Groceries,Gold,14,2
48358,22,Female,39146,84,Home Decor,Silver,7,2
48359,65,Male,27138,70,Home Decor,Platinum,9,4
